Outlines,Metadata_Plate,Metadata_Well,Metadata_Site
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_199.tiff,16767,B09,2
16767/Plate_A02_s1_w1E637AC3E-0F36-4167-9970-2CCBE004DE5E_Cells_1.tiff,16767,A02,1
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_605.tiff,16767,B09,2
16767/Plate_B08_s2_w1798D715F-F63C-4C6B-9794-EBCE37FCFF23_Cells_235.tiff,16767,B08,2
16767/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838_Cells_184.tiff,16767,D06,1
16767/Plate_B06_s1_w12F8D2320-B576-44C4-ABF2-8FB6AD2FD918_Cells_56.tiff,16767,B06,1
16767/Plate_E03_s1_w1B217D487-2B9D-4B5B-9DAF-7C564530AB7E_Cells_116.tiff,16767,E03,1
16767/Plate_B01_s2_w1AE326EBC-3C82-4B4F-82B4-3D13B4D60B8B_Cells_303.tiff,16767,B01,2
16767/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838_Cells_438.tiff,16767,D06,1
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_414.tiff,16767,A12,2
16767/Plate_B08_s1_w1110CFCC2-0FAB-480C-B730-DD69AF03922D_Cells_120.tiff,16767,B08,1
16767/Plate_B08_s2_w1798D715F-F63C-4C6B-9794-EBCE37FCFF23_Cells_62.tiff,16767,B08,2
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_681.tiff,16767,A12,2
16767/Plate_A02_s2_w168605796-72A5-4E53-BE8A-F8AEABD6D0D5_Cells_455.tiff,16767,A02,2
16767/Plate_D01_s2_w199B9B8E4-E843-44B9-BB5A-4A0F58AB8B3E_Cells_416.tiff,16767,D01,2
16767/Plate_C02_s2_w1ADB1128A-53B8-4AB2-B11E-F95098C28B08_Cells_265.tiff,16767,C02,2
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_552.tiff,16767,D08,2
16767/Plate_D02_s1_w11363DC4B-CCCD-40E9-9958-E5622FC8658C_Cells_43.tiff,16767,D02,1
16767/Plate_A03_s1_w1CE64FC64-3818-4516-AB0A-008705541833_Cells_16.tiff,16767,A03,1
16767/Plate_E01_s2_w14BF89A35-7240-4DCD-A06E-623A658D7489_Cells_245.tiff,16767,E01,2
16767/Plate_A02_s2_w168605796-72A5-4E53-BE8A-F8AEABD6D0D5_Cells_121.tiff,16767,A02,2
16767/Plate_D09_s2_w16AAD8931-11C7-4242-8C33-0E3A5D28A0C9_Cells_666.tiff,16767,D09,2
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_381.tiff,16767,B05,2
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_627.tiff,16767,D08,2
16767/Plate_B11_s2_w117B98858-8382-47A9-85C7-E2EB2197B7CA_Cells_131.tiff,16767,B11,2
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_161.tiff,16767,A01,2
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_307.tiff,16767,A12,2
16767/Plate_B11_s2_w117B98858-8382-47A9-85C7-E2EB2197B7CA_Cells_89.tiff,16767,B11,2
16767/Plate_D05_s2_w1756DBCF8-E29E-45A7-9461-7E72F03FEB6F_Cells_579.tiff,16767,D05,2
16767/Plate_B09_s1_w13D696E34-FC46-431C-ADA3-67F20284CE85_Cells_268.tiff,16767,B09,1
16767/Plate_C02_s1_w18702AA7E-A714-4A64-A89A-6DE27E76A687_Cells_29.tiff,16767,C02,1
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_138.tiff,16767,D08,3
16767/Plate_D05_s2_w1756DBCF8-E29E-45A7-9461-7E72F03FEB6F_Cells_336.tiff,16767,D05,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_400.tiff,16767,F01,2
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_358.tiff,16767,B07,2
16767/Plate_D01_s2_w199B9B8E4-E843-44B9-BB5A-4A0F58AB8B3E_Cells_707.tiff,16767,D01,2
16767/Plate_D03_s2_w152F88079-426A-44F0-B395-6E15A071B6F6_Cells_40.tiff,16767,D03,2
16767/Plate_C01_s1_w1DDBE4B0D-E40C-4FCA-B500-D2C378BBC664_Cells_150.tiff,16767,C01,1
16767/Plate_A02_s2_w168605796-72A5-4E53-BE8A-F8AEABD6D0D5_Cells_193.tiff,16767,A02,2
16767/Plate_B06_s1_w12F8D2320-B576-44C4-ABF2-8FB6AD2FD918_Cells_244.tiff,16767,B06,1
16767/Plate_D09_s1_w1CC49C08C-8029-4E85-A050-10D7FE6392BE_Cells_244.tiff,16767,D09,1
16767/Plate_A11_s1_w1BB99774B-2682-4449-B36A-6D9770C8C5A8_Cells_65.tiff,16767,A11,1
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_395.tiff,16767,A12,2
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_528.tiff,16767,A12,2
16767/Plate_C02_s3_w1326DDC4E-8AAF-4BC2-8DFC-7347E493F3C4_Cells_71.tiff,16767,C02,3
16767/Plate_A07_s1_w131AE8CE7-1C98-4D2F-8593-50198D778FA3_Cells_74.tiff,16767,A07,1
16767/Plate_G02_s2_w199D590C7-2B32-4A8D-98FF-A36D3A360D7F_Cells_125.tiff,16767,G02,2
16767/Plate_D01_s2_w199B9B8E4-E843-44B9-BB5A-4A0F58AB8B3E_Cells_192.tiff,16767,D01,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_63.tiff,16767,F01,2
16767/Plate_D03_s1_w18F0A2BE2-58B1-4190-AFDB-C8531C7119F3_Cells_337.tiff,16767,D03,1
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_386.tiff,16767,F01,2
16767/Plate_A05_s2_w17DE45BE6-FF13-493A-B804-0BF5D89DE843_Cells_155.tiff,16767,A05,2
16767/Plate_D05_s3_w1B5BDACD6-4ABE-4D2F-B8DC-6052780FCA01_Cells_342.tiff,16767,D05,3
16767/Plate_B02_s2_w1FF179B41-1A2A-48DB-AE07-E72881017240_Cells_65.tiff,16767,B02,2
16767/Plate_G03_s2_w1ACCEBBCD-DF02-4A06-BB4E-576317242BCC_Cells_12.tiff,16767,G03,2
16767/Plate_D05_s3_w1B5BDACD6-4ABE-4D2F-B8DC-6052780FCA01_Cells_180.tiff,16767,D05,3
16767/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838_Cells_278.tiff,16767,D06,1
16767/Plate_G01_s3_w12D5E010A-3589-414D-8945-CCF51CA08EEA_Cells_123.tiff,16767,G01,3
16767/Plate_D04_s1_w1F88DC648-7A4C-4BA9-AA23-B0597484915A_Cells_343.tiff,16767,D04,1
16767/Plate_B09_s1_w13D696E34-FC46-431C-ADA3-67F20284CE85_Cells_272.tiff,16767,B09,1
16767/Plate_C04_s2_w1E82AFD87-9C2B-4B15-8666-EA48875E1B57_Cells_281.tiff,16767,C04,2
16767/Plate_D09_s1_w1CC49C08C-8029-4E85-A050-10D7FE6392BE_Cells_102.tiff,16767,D09,1
16767/Plate_B08_s1_w1110CFCC2-0FAB-480C-B730-DD69AF03922D_Cells_20.tiff,16767,B08,1
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_215.tiff,16767,B05,2
16767/Plate_B07_s1_w1CD77D7EC-1782-4C2D-9FC0-38EE8F9198C9_Cells_285.tiff,16767,B07,1
16767/Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7_Cells_233.tiff,16767,D07,2
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_438.tiff,16767,B09,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_171.tiff,16767,F01,2
16767/Plate_D04_s2_w10BA73956-9B99-41DE-A86F-DB5BEC11B7F1_Cells_652.tiff,16767,D04,2
16767/Plate_D09_s2_w16AAD8931-11C7-4242-8C33-0E3A5D28A0C9_Cells_45.tiff,16767,D09,2
16767/Plate_B08_s2_w1798D715F-F63C-4C6B-9794-EBCE37FCFF23_Cells_562.tiff,16767,B08,2
16767/Plate_E01_s2_w14BF89A35-7240-4DCD-A06E-623A658D7489_Cells_361.tiff,16767,E01,2
16767/Plate_F02_s1_w12CABC688-6654-4037-B488-0907272C01C1_Cells_63.tiff,16767,F02,1
16767/Plate_B07_s3_w167DF264A-0302-4E1E-99D7-9A6B82A5FB87_Cells_45.tiff,16767,B07,3
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_145.tiff,16767,B07,2
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_259.tiff,16767,D08,3
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_409.tiff,16767,A10,2
16767/Plate_A07_s3_w108D3D1A0-7068-4F39-A961-6A6061F0045C_Cells_34.tiff,16767,A07,3
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_501.tiff,16767,A10,2
16767/Plate_A11_s2_w166474385-88DF-4053-B34B-3EA2BBA170C1_Cells_578.tiff,16767,A11,2
16767/Plate_A11_s2_w166474385-88DF-4053-B34B-3EA2BBA170C1_Cells_621.tiff,16767,A11,2
16767/Plate_A04_s3_w17567A44F-3050-4593-AF39-EB18F1A34600_Cells_30.tiff,16767,A04,3
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_146.tiff,16767,B09,2
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_432.tiff,16767,D08,3
16767/Plate_D07_s3_w1B3A84D1A-E8C5-4485-9BBF-5759E003B6B5_Cells_705.tiff,16767,D07,3
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_765.tiff,16767,D08,3
16767/Plate_B09_s1_w13D696E34-FC46-431C-ADA3-67F20284CE85_Cells_295.tiff,16767,B09,1
16767/Plate_A06_s1_w109F163E0-8D5E-4A7F-8787-6CA871C311FE_Cells_506.tiff,16767,A06,1
16767/Plate_D09_s2_w16AAD8931-11C7-4242-8C33-0E3A5D28A0C9_Cells_662.tiff,16767,D09,2
16767/Plate_B10_s2_w15C761C2F-3C7E-460E-A10C-CD98899AE019_Cells_10.tiff,16767,B10,2
16767/Plate_D03_s2_w152F88079-426A-44F0-B395-6E15A071B6F6_Cells_98.tiff,16767,D03,2
16767/Plate_G02_s2_w199D590C7-2B32-4A8D-98FF-A36D3A360D7F_Cells_100.tiff,16767,G02,2
16767/Plate_F02_s2_w1248F5203-C6B8-430A-A870-4F17B5A5EF71_Cells_430.tiff,16767,F02,2
16767/Plate_D03_s2_w152F88079-426A-44F0-B395-6E15A071B6F6_Cells_642.tiff,16767,D03,2
16767/Plate_A11_s2_w166474385-88DF-4053-B34B-3EA2BBA170C1_Cells_216.tiff,16767,A11,2
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_457.tiff,16767,D08,1
16767/Plate_C04_s2_w1E82AFD87-9C2B-4B15-8666-EA48875E1B57_Cells_18.tiff,16767,C04,2
16767/Plate_F01_s3_w14EAE2435-FE79-4D03-A97C-56B340C959B0_Cells_242.tiff,16767,F01,3
16767/Plate_B04_s1_w1ADC959FF-9730-407D-B906-0B626E4D6AD3_Cells_207.tiff,16767,B04,1
16767/Plate_B11_s2_w117B98858-8382-47A9-85C7-E2EB2197B7CA_Cells_162.tiff,16767,B11,2
16767/Plate_B08_s3_w1266D09BA-4402-46CB-A5F5-2A668B789990_Cells_98.tiff,16767,B08,3
16767/Plate_B04_s1_w1ADC959FF-9730-407D-B906-0B626E4D6AD3_Cells_220.tiff,16767,B04,1
16767/Plate_F03_s3_w1CBF2ED9E-5154-434C-9DC5-768025C7CBA3_Cells_27.tiff,16767,F03,3
16767/Plate_A04_s3_w17567A44F-3050-4593-AF39-EB18F1A34600_Cells_260.tiff,16767,A04,3
16767/Plate_D01_s2_w199B9B8E4-E843-44B9-BB5A-4A0F58AB8B3E_Cells_320.tiff,16767,D01,2
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_358.tiff,16767,A01,2
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_72.tiff,16767,A12,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_276.tiff,16767,F01,2
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_159.tiff,16767,D08,1
16767/Plate_C04_s2_w1E82AFD87-9C2B-4B15-8666-EA48875E1B57_Cells_299.tiff,16767,C04,2
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_203.tiff,16767,A10,2
16767/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838_Cells_361.tiff,16767,D06,1
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_69.tiff,16767,B05,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_139.tiff,16767,F01,2
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_258.tiff,16767,A10,2
16767/Plate_E03_s3_w127B4ADB6-55E8-4E2F-8B47-69DE60755D8D_Cells_75.tiff,16767,E03,3
16767/Plate_B06_s2_w179FDBF55-F4FD-4F4D-9D55-7E25C810FF0E_Cells_351.tiff,16767,B06,2
16767/Plate_F02_s2_w1248F5203-C6B8-430A-A870-4F17B5A5EF71_Cells_296.tiff,16767,F02,2
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_64.tiff,16767,A10,2
16767/Plate_E03_s1_w1B217D487-2B9D-4B5B-9DAF-7C564530AB7E_Cells_149.tiff,16767,E03,1
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_152.tiff,16767,B05,2
16767/Plate_F03_s2_w1837C71CB-4969-4556-95E2-1426E1FC9DDD_Cells_306.tiff,16767,F03,2
16767/Plate_F03_s2_w1837C71CB-4969-4556-95E2-1426E1FC9DDD_Cells_355.tiff,16767,F03,2
16767/Plate_D01_s1_w19F633179-66C3-48DF-A828-C7EF3C3AE03E_Cells_79.tiff,16767,D01,1
16767/Plate_D04_s1_w1F88DC648-7A4C-4BA9-AA23-B0597484915A_Cells_404.tiff,16767,D04,1
16767/Plate_D01_s3_w1CB04D401-115C-42BE-BE94-381F75D2A40F_Cells_88.tiff,16767,D01,3
16767/Plate_B02_s1_w1BB731B3F-BB3B-4CA6-B715-4B6900AE7ED9_Cells_33.tiff,16767,B02,1
16767/Plate_F02_s2_w1248F5203-C6B8-430A-A870-4F17B5A5EF71_Cells_194.tiff,16767,F02,2
16767/Plate_B02_s1_w1BB731B3F-BB3B-4CA6-B715-4B6900AE7ED9_Cells_7.tiff,16767,B02,1
16767/Plate_D09_s1_w1CC49C08C-8029-4E85-A050-10D7FE6392BE_Cells_199.tiff,16767,D09,1
16767/Plate_F03_s1_w1CEB80CC2-F89A-4AC4-8418-E3C07DD982D8_Cells_257.tiff,16767,F03,1
16767/Plate_A09_s2_w1B132F056-FEB3-4324-A931-03AE0AA7B86E_Cells_327.tiff,16767,A09,2
16767/Plate_B08_s3_w1266D09BA-4402-46CB-A5F5-2A668B789990_Cells_117.tiff,16767,B08,3
16767/Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7_Cells_447.tiff,16767,D07,2
16767/Plate_B04_s2_w1F92DF620-25BB-45BD-8C39-EC78875AC2BD_Cells_200.tiff,16767,B04,2
16767/Plate_F03_s3_w1CBF2ED9E-5154-434C-9DC5-768025C7CBA3_Cells_4.tiff,16767,F03,3
16767/Plate_A10_s1_w1CE602B91-BD41-408F-AF19-B6351CCCC28D_Cells_61.tiff,16767,A10,1
16767/Plate_C02_s2_w1ADB1128A-53B8-4AB2-B11E-F95098C28B08_Cells_242.tiff,16767,C02,2
16767/Plate_E01_s2_w14BF89A35-7240-4DCD-A06E-623A658D7489_Cells_253.tiff,16767,E01,2
16767/Plate_B11_s2_w117B98858-8382-47A9-85C7-E2EB2197B7CA_Cells_278.tiff,16767,B11,2
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_88.tiff,16767,A01,2
16767/Plate_D06_s1_w190828B52-C3DB-4336-B176-52D8BACB1838_Cells_447.tiff,16767,D06,1
16767/Plate_A04_s3_w17567A44F-3050-4593-AF39-EB18F1A34600_Cells_216.tiff,16767,A04,3
16767/Plate_B08_s3_w1266D09BA-4402-46CB-A5F5-2A668B789990_Cells_46.tiff,16767,B08,3
16767/Plate_D03_s1_w18F0A2BE2-58B1-4190-AFDB-C8531C7119F3_Cells_56.tiff,16767,D03,1
16767/Plate_A10_s1_w1CE602B91-BD41-408F-AF19-B6351CCCC28D_Cells_85.tiff,16767,A10,1
16767/Plate_G01_s3_w12D5E010A-3589-414D-8945-CCF51CA08EEA_Cells_141.tiff,16767,G01,3
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_384.tiff,16767,B09,2
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_335.tiff,16767,A12,2
16767/Plate_B08_s2_w1798D715F-F63C-4C6B-9794-EBCE37FCFF23_Cells_356.tiff,16767,B08,2
16767/Plate_A10_s2_w10D747A9A-D7F9-443B-834E-4C8F08A1A25C_Cells_581.tiff,16767,A10,2
16767/Plate_D06_s3_w1EBB5EE38-1644-49EA-9CCB-912AA1F23945_Cells_101.tiff,16767,D06,3
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_381.tiff,16767,D08,2
16767/Plate_D04_s2_w10BA73956-9B99-41DE-A86F-DB5BEC11B7F1_Cells_79.tiff,16767,D04,2
16767/Plate_C03_s2_w13E8C1D11-008D-4C0A-8E5B-D1685F5D5D72_Cells_188.tiff,16767,C03,2
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_801.tiff,16767,D08,2
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_367.tiff,16767,D08,2
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_28.tiff,16767,D08,3
16767/Plate_E01_s2_w14BF89A35-7240-4DCD-A06E-623A658D7489_Cells_257.tiff,16767,E01,2
16767/Plate_A08_s2_w1DCC730B8-3538-4C0B-B55A-91449B7D6905_Cells_144.tiff,16767,A08,2
16767/Plate_B08_s3_w1266D09BA-4402-46CB-A5F5-2A668B789990_Cells_1.tiff,16767,B08,3
16767/Plate_C04_s2_w1E82AFD87-9C2B-4B15-8666-EA48875E1B57_Cells_220.tiff,16767,C04,2
16767/Plate_B06_s2_w179FDBF55-F4FD-4F4D-9D55-7E25C810FF0E_Cells_266.tiff,16767,B06,2
16767/Plate_E03_s2_w13F4C6243-76E4-46A9-8B54-78C176D291CC_Cells_134.tiff,16767,E03,2
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_46.tiff,16767,B05,2
16767/Plate_C02_s1_w18702AA7E-A714-4A64-A89A-6DE27E76A687_Cells_51.tiff,16767,C02,1
16767/Plate_B09_s3_w154A7B91E-0693-4CD7-8E75-57A6D4BB9828_Cells_303.tiff,16767,B09,3
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_181.tiff,16767,B07,2
16767/Plate_B02_s3_w123275643-8492-492B-BD61-147DC1D2C34B_Cells_27.tiff,16767,B02,3
16767/Plate_G03_s3_w10CE67356-D7F1-4207-92EF-DC8EF1D3EF6D_Cells_137.tiff,16767,G03,3
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_628.tiff,16767,D08,1
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_282.tiff,16767,A01,2
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_267.tiff,16767,D08,1
16767/Plate_D01_s1_w19F633179-66C3-48DF-A828-C7EF3C3AE03E_Cells_402.tiff,16767,D01,1
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_3.tiff,16767,A01,2
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_186.tiff,16767,D08,1
16767/Plate_D02_s3_w18EC290F1-1887-4204-93B2-E4171308BBAA_Cells_167.tiff,16767,D02,3
16767/Plate_A12_s2_w182CC1A60-C599-44C6-A50C-A5AA2FFB6A22_Cells_447.tiff,16767,A12,2
16767/Plate_B07_s1_w1CD77D7EC-1782-4C2D-9FC0-38EE8F9198C9_Cells_27.tiff,16767,B07,1
16767/Plate_A02_s2_w168605796-72A5-4E53-BE8A-F8AEABD6D0D5_Cells_612.tiff,16767,A02,2
16767/Plate_D12_s1_w154DBC588-29F8-4C89-96BA-617894F104C0_Cells_3.tiff,16767,D12,1
16767/Plate_C01_s2_w12350A9A6-1CD6-4956-A149-17BF4900DE11_Cells_389.tiff,16767,C01,2
16767/Plate_F01_s2_w17CB10594-0ECE-4BAB-A4EB-AC5330CACEED_Cells_319.tiff,16767,F01,2
16767/Plate_E01_s3_w1A12AA465-55EB-4DBF-A319-2E05EA508D42_Cells_10.tiff,16767,E01,3
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_280.tiff,16767,B07,2
16767/Plate_D02_s2_w156B61FE4-ED55-41DC-AB5C-FB302277680C_Cells_226.tiff,16767,D02,2
16767/Plate_C01_s2_w12350A9A6-1CD6-4956-A149-17BF4900DE11_Cells_173.tiff,16767,C01,2
16767/Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7_Cells_537.tiff,16767,D07,2
16767/Plate_B05_s2_w149FE32B7-FD60-4D44-987C-F09D031EFBA2_Cells_79.tiff,16767,B05,2
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_400.tiff,16767,A01,2
16767/Plate_A08_s2_w1DCC730B8-3538-4C0B-B55A-91449B7D6905_Cells_101.tiff,16767,A08,2
16767/Plate_B06_s1_w12F8D2320-B576-44C4-ABF2-8FB6AD2FD918_Cells_146.tiff,16767,B06,1
16767/Plate_G01_s3_w12D5E010A-3589-414D-8945-CCF51CA08EEA_Cells_10.tiff,16767,G01,3
16767/Plate_C01_s3_w1A7F02805-002E-42A6-9DCA-C234AB344E34_Cells_37.tiff,16767,C01,3
16767/Plate_C03_s1_w1A0E0C089-5C59-4401-8F11-043CAF987E20_Cells_149.tiff,16767,C03,1
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_520.tiff,16767,D08,3
16767/Plate_F03_s3_w1CBF2ED9E-5154-434C-9DC5-768025C7CBA3_Cells_276.tiff,16767,F03,3
16767/Plate_F01_s3_w14EAE2435-FE79-4D03-A97C-56B340C959B0_Cells_9.tiff,16767,F01,3
16767/Plate_A02_s2_w168605796-72A5-4E53-BE8A-F8AEABD6D0D5_Cells_431.tiff,16767,A02,2
16767/Plate_D08_s2_w19F69ED55-613D-493C-A330-202E7519FF91_Cells_172.tiff,16767,D08,2
16767/Plate_A09_s2_w1B132F056-FEB3-4324-A931-03AE0AA7B86E_Cells_360.tiff,16767,A09,2
16767/Plate_G03_s2_w1ACCEBBCD-DF02-4A06-BB4E-576317242BCC_Cells_49.tiff,16767,G03,2
16767/Plate_F02_s3_w1DBF8CC88-CBC5-494A-9494-019ABB145ED2_Cells_163.tiff,16767,F02,3
16767/Plate_D02_s1_w11363DC4B-CCCD-40E9-9958-E5622FC8658C_Cells_46.tiff,16767,D02,1
16767/Plate_A09_s3_w197710EBA-84AC-4B27-9685-CFFFC349E27E_Cells_20.tiff,16767,A09,3
16767/Plate_D02_s2_w156B61FE4-ED55-41DC-AB5C-FB302277680C_Cells_34.tiff,16767,D02,2
16767/Plate_D08_s3_w1C8148A30-4333-455A-92E8-6DCD36A36959_Cells_741.tiff,16767,D08,3
16767/Plate_D08_s1_w12E756D23-1F64-4B9B-BD85-47B3369A73D2_Cells_300.tiff,16767,D08,1
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_42.tiff,16767,B07,2
16767/Plate_A01_s2_w1B1B20A8B-352C-4668-9D74-D4B6B2B4B5A7_Cells_57.tiff,16767,A01,2
16767/Plate_B06_s2_w179FDBF55-F4FD-4F4D-9D55-7E25C810FF0E_Cells_169.tiff,16767,B06,2
16767/Plate_F02_s3_w1DBF8CC88-CBC5-494A-9494-019ABB145ED2_Cells_276.tiff,16767,F02,3
16767/Plate_G03_s2_w1ACCEBBCD-DF02-4A06-BB4E-576317242BCC_Cells_82.tiff,16767,G03,2
16767/Plate_B07_s2_w1F785BEFC-47E1-45DB-905C-C9D064A74675_Cells_149.tiff,16767,B07,2
16767/Plate_B01_s2_w1AE326EBC-3C82-4B4F-82B4-3D13B4D60B8B_Cells_51.tiff,16767,B01,2
16767/Plate_D09_s1_w1CC49C08C-8029-4E85-A050-10D7FE6392BE_Cells_562.tiff,16767,D09,1
16767/Plate_B09_s2_w1F1B7DC57-055D-4930-AC79-55FFBF64204E_Cells_601.tiff,16767,B09,2
16767/Plate_F03_s3_w1CBF2ED9E-5154-434C-9DC5-768025C7CBA3_Cells_193.tiff,16767,F03,3
16767/Plate_E02_s2_w12081946A-F180-4E83-A802-733639220D39_Cells_117.tiff,16767,E02,2
16767/Plate_D07_s2_w145E044C3-3D39-4D00-8A51-C99E3D0D7CE7_Cells_122.tiff,16767,D07,2
16767/Plate_E01_s2_w14BF89A35-7240-4DCD-A06E-623A658D7489_Cells_49.tiff,16767,E01,2
16767/Plate_C01_s3_w1A7F02805-002E-42A6-9DCA-C234AB344E34_Cells_52.tiff,16767,C01,3
16767/Plate_B02_s1_w1BB731B3F-BB3B-4CA6-B715-4B6900AE7ED9_Cells_62.tiff,16767,B02,1
16767/Plate_C01_s2_w12350A9A6-1CD6-4956-A149-17BF4900DE11_Cells_34.tiff,16767,C01,2
16767/Plate_A04_s3_w17567A44F-3050-4593-AF39-EB18F1A34600_Cells_246.tiff,16767,A04,3
16767/Plate_B01_s2_w1AE326EBC-3C82-4B4F-82B4-3D13B4D60B8B_Cells_338.tiff,16767,B01,2
16767/Plate_D05_s3_w1B5BDACD6-4ABE-4D2F-B8DC-6052780FCA01_Cells_301.tiff,16767,D05,3
16767/Plate_D09_s2_w16AAD8931-11C7-4242-8C33-0E3A5D28A0C9_Cells_879.tiff,16767,D09,2
16767/Plate_B09_s3_w154A7B91E-0693-4CD7-8E75-57A6D4BB9828_Cells_109.tiff,16767,B09,3
16767/Plate_B03_s3_w1145F6400-53EE-4E23-9093-DDDB6BF7A8D4_Cells_173.tiff,16767,B03,3
16767/Plate_F02_s2_w1248F5203-C6B8-430A-A870-4F17B5A5EF71_Cells_442.tiff,16767,F02,2
